dim1,dim2,label
28.367123,-19.920065,0
41.06897,-20.231775,0
-30.066694,-34.847694,0
-49.218628,7.176131,0
49.519978,-14.703409,0
-26.949272,-37.041145,0
-12.923041,-16.95465,0
-18.737566,0.22124222,0
-24.843954,8.991894,0
19.40164,-25.913662,0
12.614231,-3.0474892,0
14.942002,10.1074505,0
19.65265,-44.066315,0
40.70535,8.980631,0
32.92307,-0.6336792,0
-11.830709,-15.776423,0
-77.10083,-12.599448,0
-47.80101,21.648197,0
-38.519615,-15.141456,0
57.02242,4.692988,0
-11.72379,-34.89797,0
-8.535102,-25.20481,0
-66.31928,-20.803875,0
-48.139122,19.423576,0
-13.183938,-29.046621,0
21.732704,-21.579094,0
-5.3453326,-8.655514,0
-12.665668,-17.742584,0
32.71653,-11.468942,0
-49.130898,4.338938,0
12.307538,-18.243362,0
-7.0601616,-22.665207,0
-30.66189,9.603215,0
39.0319,-5.762491,0
-50.02447,-3.8579755,0
-29.817259,5.2258396,0
-44.2345,44.08692,0
-22.50335,28.484842,0
34.26216,10.569631,0
-38.566425,7.7762203,0
-3.2146442,-31.181532,0
-14.162602,-11.067963,0
-25.282171,7.5788155,0
-8.401708,-14.821117,0
-0.87021816,-3.4644697,0
-21.075394,12.775625,0
-28.180225,-12.475482,0
-6.4046702,-39.792786,0
-9.958704,-27.4608,0
-50.69892,36.502502,0
-55.461338,-28.801886,0
-27.022694,-12.111603,0
-21.229445,32.50741,0
43.355946,1.0654457,0
-20.067543,29.294651,0
-31.650118,-38.967026,0
35.93458,-13.830821,0
-5.38419,-38.38684,0
-10.259435,-17.688414,0
25.117342,-23.12514,0
-49.648796,17.585024,0
-2.6965244,7.768308,0
18.689932,-22.277554,0
22.37492,-19.323519,0
22.295378,-10.751014,0
-24.455841,7.7700977,0
-45.97928,37.037468,0
-21.339813,30.852997,0
4.55626,2.0196633,0
26.748373,-39.259552,0
-63.464355,-21.79984,0
55.64482,-2.5405607,0
-17.29748,38.48016,0
-33.182774,-11.119337,0
-26.765934,-38.54226,0
-46.128025,-13.371827,0
2.31507,-5.264426,0
-45.11591,8.466715,0
-23.629686,0.12673625,0
-57.83323,-28.118773,0
19.213812,-44.329163,0
-6.1585755,-21.239756,0
10.754078,7.7866297,0
-1.9327779,3.6951683,0
-51.899616,38.526016,0
-52.203316,1.8648125,0
9.635952,-26.76273,0
-34.79703,19.833527,0
41.249924,0.34385574,0
-50.09675,18.151438,0
0.7052976,14.914342,0
-63.33044,-21.70397,0
-68.589226,-19.70657,0
-40.860218,-14.844174,0
16.548105,-25.054468,0
41.50244,-19.721586,0
-29.71922,47.73144,0
-28.381447,1.1496955,0
-48.570286,4.713913,0
-0.07414332,-33.439087,0
-71.19701,-16.948774,0
54.174267,2.0701444,0
-40.522366,-14.591601,0
19.568129,-23.050354,0
-40.87194,-22.024319,0
-21.538626,6.612926,0
-61.198265,-8.803717,0
10.092363,-37.681564,0
35.935513,-23.28705,0
-77.003365,-12.558239,0
3.6581447,-32.876728,0
-14.421001,14.379868,0
-48.53321,13.146196,0
2.6836588,15.3487,0
-43.4081,34.62768,0
52.303833,6.0001802,0
-58.779213,-13.598148,0
46.459255,0.2702478,0
57.475792,17.102339,0
22.78906,-11.63512,0
-28.125896,-28.40227,0
-27.219305,39.57817,0
31.541101,-3.4392564,0
-58.19379,-13.385874,0
-19.9572,35.24211,0
-46.2229,43.493347,0
-14.576837,-17.954363,0
-19.219345,-33.999363,0
2.3923492,-25.437262,0
-58.184223,-26.072119,0
22.373468,-19.771938,0
-24.998789,-38.232216,0
-56.11409,-29.054335,0
19.897951,4.920922,0
-24.666267,-1.3658727,0
-52.572884,15.953886,0
-22.414259,12.167025,0
29.922571,-41.38569,0
0.28301433,-2.9656837,0
-68.221146,-20.035057,0
35.837456,-13.866865,0
26.49567,-41.66139,0
-44.13838,-22.83636,0
2.681765,-15.776284,0
16.036758,-24.14381,0
-44.960445,9.641983,0
-18.83572,-16.706026,0
-45.713467,10.054215,0
-42.793003,36.164734,0
-0.7255768,12.685599,0
-57.636715,-21.870413,0
-21.892082,-28.374477,0
-5.78159,46.93601,0
-18.982906,-39.085987,0
-48.637863,-21.262262,0
-46.055508,-1.636967,0
-36.930267,49.067314,0
-5.4097733,-31.639568,0
-20.259775,44.08721,0
-38.720543,21.336332,0
-25.14695,-17.405209,0
5.8880787,-21.208445,0
-41.8095,-17.700644,0
-23.56882,-24.063385,0
-7.071905,-22.517145,0
4.880151,-12.000871,0
-27.384363,41.311295,0
-24.960361,7.1312003,0
-35.8874,4.4871593,0
-57.71964,-27.106565,0
51.10796,15.39918,0
-21.148123,8.646799,0
-1.0449247,-18.941866,0
38.997974,-5.913662,0
10.76267,-27.795727,0
-51.204662,37.79821,0
-15.015969,-12.62431,0
9.818649,-9.967343,0
7.3836985,-40.127193,0
-47.51369,-17.02195,0
-57.56706,-23.186922,0
-35.50453,5.5845394,0
38.93543,-23.324015,0
-32.728428,31.632395,0
-13.055242,-29.489779,0
-51.530533,38.032635,0
-8.153427,50.118122,0
-51.789253,-24.286345,0
-52.750446,-9.62824,0
-4.194338,-8.38987,0
-15.700514,50.27884,0
-53.2793,-8.405178,0
24.661766,2.1650453,0
-12.959011,-37.337067,0
-49.507835,20.182272,0
16.534313,-42.002,0
-52.369003,0.10421302,0
-52.50457,18.364943,0
-7.9690495,-42.54208,0
11.551925,-25.894552,0
-12.136467,13.774774,0
10.5180855,-4.119092,0
17.850628,-16.810593,0
-50.271328,35.42749,0
-38.553146,18.297152,0
-25.307846,3.9581265,0
-11.08117,14.078395,0
9.910228,-24.42863,0
-15.246363,-5.1426816,0
39.188248,0.7958714,0
-11.388881,-39.896606,0
-15.037963,-28.898745,0
-24.21645,-27.905691,0
2.024418,-2.7847064,0
11.5586815,-15.929096,0
24.400988,-45.75559,0
42.060272,-26.350294,0
-8.686093,2.2541819,0
-26.362179,3.2135732,0
-7.4376025,-16.525059,0
-3.263869,-27.907059,0
42.11212,-19.179363,0
-47.462894,-29.120968,0
-19.275314,-5.7696896,0
49.894356,8.222376,0
-26.943214,37.328423,0
1.0462408,-15.94857,0
-26.190376,-38.642426,0
13.601272,-37.719463,0
27.04366,-17.489614,0
-38.644592,-18.128574,0
32.986797,-21.437288,0
41.246838,4.057813,0
-30.241259,10.641541,0
29.702103,-41.166935,0
-48.566727,12.762736,0
31.417965,-19.119019,0
-12.605925,15.488792,0
-40.214577,-21.777092,0
-76.02376,-14.010572,0
38.935497,-23.324015,0
-1.0058161,-18.79745,0
-56.31531,-30.64058,0
40.324337,-21.161568,0
-51.539406,-9.83954,0
46.610897,0.8123125,0
11.912673,6.1324844,0
13.495757,-9.602867,0
-10.962834,-27.151085,0
23.73843,-24.874924,0
-20.223843,-42.30549,0
-10.921521,47.927124,0
-20.198212,26.665003,0
1.9597377,12.116058,0
40.2076,-14.09652,0
26.462055,-45.097153,0
-22.896832,-28.916239,0
-12.4048395,-17.944183,0
37.70106,-13.652692,0
-9.774939,-5.491904,0
-57.398228,-5.546427,0
-53.162178,-17.809702,0
-21.768064,16.094543,0
-34.66846,-21.128283,0
13.560824,-0.6714306,0
-25.274996,-0.27273586,0
-39.014347,17.75896,0
-6.7002525,-2.303437,0
42.60611,-18.78453,0
-34.50594,48.436592,0
27.611576,-19.993404,0
19.530594,-44.505436,0
-39.87311,-14.486045,0
6.281206,-15.531229,0
46.84617,-1.0533235,0
25.776405,-39.704712,0
-13.347195,-37.193703,0
2.9287498,-4.2884655,0
-46.83396,14.065772,0
24.122162,-10.5896845,0
22.765482,-11.0339365,0
-54.25346,-23.321404,0
-12.0024185,-1.9545491,0
-14.509658,40.16924,0
-24.45432,9.424369,0
32.34359,-14.833932,0
38.071014,-13.449561,0
49.449722,10.145363,0
29.295622,-23.36168,0
24.0542,-46.408466,0
32.462143,-28.492191,0
-65.83695,-20.987507,0
46.912746,11.452098,0
-15.342665,45.839806,0
-14.400979,49.06666,0
-39.163918,-14.731319,0
-7.831051,-40.728333,0
13.26384,-8.168873,0
-19.197237,-29.13077,0
-2.3988051,-32.54168,0
-36.498688,-1.4705361,0
12.523414,-29.579119,0
-31.253218,-37.749836,0
18.85061,-42.673534,0
-3.9939115,43.24887,0
-19.830517,-39.915462,0
16.051819,-26.898155,0
-17.82982,7.6751347,0
-2.8261254,-12.889072,0
61.610626,11.415652,0
16.98595,-27.092567,0
16.44332,-42.217346,0
-3.8503404,-28.360884,0
-48.32183,4.149066,0
25.899157,-10.892725,0
-37.291664,10.06814,0
-26.1552,-42.6197,0
-24.708971,37.87925,0
50.888954,-13.986949,0
-54.99685,-30.545252,0
-40.151268,7.982219,0
-32.964527,1.9453036,0
-46.86599,-16.552608,0
18.306887,-44.184902,0
-29.890137,-39.453148,0
-12.004038,49.186607,0
-54.009495,-13.661482,0
-29.1087,46.58964,0
-40.91238,17.194632,0
-14.424668,-28.750502,0
3.3302588,-10.684306,0
21.626553,-24.061335,0
9.445365,4.049839,0
-17.440168,-14.1089525,0
-12.238134,-35.128105,0
-8.397066,-2.074571,0
24.72936,-36.65305,0
-50.747677,-16.89432,0
-38.787163,46.1482,0
32.00136,-18.833788,0
50.029163,0.35176778,0
-51.438904,36.161095,0
-34.086773,48.943928,0
-11.317046,-38.888077,0
8.8580065,-39.4788,0
-37.949104,18.077993,0
-11.516829,50.51705,0
-17.068089,46.669083,0
-60.579617,-11.88056,0
-42.989113,-18.041904,0
23.301702,-19.243912,0
-8.365496,-33.647217,0
38.93543,-23.324015,0
-12.105751,-9.646904,0
36.81947,-4.7109556,0
-23.24174,-39.60937,0
-24.84407,37.10733,0
8.503499,-29.018858,0
-9.391821,48.216675,0
-61.535896,-22.626162,0
-20.246174,-17.464682,0
-29.869284,-30.062677,0
11.717393,-19.512133,0
-3.6919174,9.176355,0
13.339812,-36.50562,0
-34.829704,34.5824,0
-20.920818,-34.541767,0
-36.031708,42.725296,0
-42.882042,-24.32072,0
11.766585,-9.944735,0
-6.325431,-40.115253,0
-9.553988,2.3152401,0
-46.58662,-16.963108,0
16.869564,9.139588,0
-53.42116,17.490055,0
27.034668,-45.31139,0
-31.946112,-15.497202,0
-19.481403,13.252398,0
8.561919,-4.468506,0
-47.458385,5.772995,0
37.83164,-5.2774396,0
-18.218113,2.8675718,0
-31.229118,0.040310852,0
-33.39076,49.03256,0
-44.644764,36.767967,0
-35.422024,18.710241,0
2.8289077,12.39463,0
14.4682045,-15.538046,0
-25.498442,-17.39496,0
-27.722733,50.66781,0
-43.241444,-13.647578,0
-20.282295,26.75947,0
-33.65673,-11.567784,0
18.595982,-42.80987,0
-46.142696,7.1081676,0
40.719395,-20.481419,0
13.916148,14.11858,0
-10.094862,-10.217366,0
-7.502176,-40.719112,0
-0.17261034,-12.901607,0
42.564545,-26.409988,0
15.519908,-14.120593,0
-21.112389,7.445331,0
11.614261,6.729933,0
39.96366,-21.83712,0
-63.155388,-21.280474,0
19.664032,-44.077633,0
-11.733889,0.44549283,0
-39.818428,8.831222,0
-43.782192,36.44269,0
25.796053,-35.524105,0
19.667004,-44.078182,0
-27.704103,-32.006577,0
-27.343456,11.86013,0
17.06009,9.81862,0
-47.388184,42.850697,0
-40.968483,-19.739061,0
-23.121132,-18.989243,0
-61.137604,-13.537966,0
-26.764345,50.580242,0
-33.371243,-11.825968,0
-53.007683,-8.12923,0
-19.58961,-31.049728,0
22.309822,-15.389068,0
-25.593365,-41.744556,0
-12.816409,35.182774,0
-54.533833,-23.00201,0
-33.73487,-0.2252745,0
-35.768997,47.911617,0
-15.745329,-39.42434,0
22.050701,-19.936016,0
-29.054657,-37.92976,0
-2.8954363,6.9283338,0
-49.286602,17.127617,0
49.57992,-2.9407105,0
-23.237652,42.141266,0
13.608053,-14.505889,0
-40.097107,8.64648,0
53.284473,-10.318995,0
18.41945,-14.765245,0
-61.457256,-26.33031,0
-3.7105834,42.63467,0
-22.866962,-29.73484,0
-29.179918,-39.9595,0
0.5580747,-31.578672,0
-39.40638,20.708403,0
-35.970802,42.56168,0
48.02225,9.118336,0
-49.369724,21.499386,0
9.934378,-24.578684,0
-32.919464,-2.1302047,0
24.771963,2.2638628,0
-25.666857,6.939389,0
-26.655449,-13.1684065,0
-21.05168,-25.692987,0
29.160622,-22.108782,0
-25.863548,-38.93324,0
39.671738,0.27199548,0
-53.459732,-15.448871,0
-53.68215,-15.081091,0
-45.322914,-24.081844,0
28.254204,-20.405373,0
30.73174,2.7296562,0
1.1368451,-14.361304,0
-33.603928,27.541265,0
-38.70881,17.016178,0
-30.97469,32.340317,0
50.585262,12.357954,0
-0.17694068,-12.987382,0
-52.034683,16.159811,0
12.729909,-3.9536204,0
-39.23548,47.490807,0
27.469746,-21.576035,0
-6.1123385,-31.244545,0
-8.453695,2.331677,0
-43.77497,0.08298611,0
-47.893566,-25.524492,0
-16.391893,-13.2559395,0
8.224146,-12.59304,0
1.7453475,-32.120987,0
-53.618088,-6.3138885,0
34.09993,-1.6441851,0
-25.57287,-5.0528765,0
11.308497,-23.743689,0
53.030964,-8.749376,0
-12.993064,48.083305,0
42.60612,-18.7845,0
-41.684902,13.520637,0
-21.456942,1.811464,0
-27.825699,-27.882187,0
-44.277233,-23.041222,0
-30.000254,46.767017,0
-53.99563,-1.8807006,0
-23.328886,27.589577,0
44.119556,-13.075256,0
-11.793035,-29.42579,0
-13.54828,-32.742844,0
32.99807,-10.530078,0
-16.946531,46.973953,0
-13.704027,-5.370007,0
-3.8791385,39.725918,0
27.70442,-11.190986,0
-11.019917,47.033154,0
-14.807966,47.7479,0
-16.076197,5.919984,0
-65.52702,-21.534698,0
-27.276142,36.510536,0
-44.258717,-24.132326,0
-29.467962,5.3045907,0
-48.22158,13.284494,0
-35.171715,24.637512,0
-7.727283,-20.932228,0
0.4591827,14.437797,0
2.5719593,-12.730386,0
-40.283794,2.9026008,0
53.569096,14.345243,0
21.43305,-21.94253,0
36.77142,-4.06452,0
18.596428,-42.811935,0
-29.553524,-13.446277,0
15.692587,55.911503,0
-27.248652,50.846153,0
20.9277,-7.1641374,0
-12.744926,-24.128975,0
8.749091,-39.94987,0
-14.547145,-17.545816,0
-21.339169,42.61526,0
-29.116793,-32.467743,0
-24.495115,-37.4083,0
-35.434414,-10.466488,0
-31.570837,-3.8978174,0
-62.7434,-22.166302,0
-30.99267,32.307922,0
-0.19593444,-15.790325,0
31.109869,-12.872777,0
-20.95797,29.033945,0
33.008335,-0.2487842,0
0.40888494,-18.676252,0
54.498352,-0.2914786,0
26.327345,-11.023885,0
-17.74105,6.8070555,0
-7.6468735,-33.79324,0
11.438327,-19.849756,0
-25.012306,28.991955,0
4.1985054,5.7384105,0
-39.848022,22.409554,0
36.43878,-3.8870215,0
-6.469882,-17.330048,0
-5.3764615,46.819286,0
-33.48069,48.706825,0
-22.061583,-36.541878,0
-31.968035,22.110826,0
-65.696045,-20.547367,0
-45.98606,9.672396,0
-25.428047,43.388268,0
20.065847,-13.524292,0
-14.726852,-28.58164,0
27.60102,0.29317206,0
-17.895,29.966421,0
-7.801933,7.9217505,0
4.743807,-33.491974,0
-26.336721,-24.728052,0
15.882259,59.29763,0
-42.61721,-0.22304747,0
37.89261,-26.300877,0
2.224211,-2.5015965,0
-17.876497,2.9261613,0
23.494326,-24.935503,0
-74.91588,-6.2692695,0
-8.774584,9.245558,0
-29.539635,-8.976233,0
19.09343,-25.915758,0
0.16163194,-17.383726,0
-8.230777,-30.5454,0
-13.891466,46.961723,0
-41.238113,9.215417,0
-32.10259,-16.108978,0
10.97738,-34.567307,0
-32.540295,49.705875,0
-20.375738,29.318592,0
18.846521,-42.673412,0
29.116879,-42.7421,0
16.200657,-25.92957,0
-42.351025,9.186702,0
-48.577442,-25.957159,0
55.435326,18.266779,0
-25.974684,51.0711,0
20.170021,-12.723382,0
13.333614,-26.036469,0
-36.08419,24.113758,0
47.61773,11.023453,0
-38.663517,9.543937,0
-22.436073,-38.759705,0
-55.584175,-30.029331,0
-4.8176813,7.1989365,0
-33.758183,28.753773,0
-12.528042,-10.447475,0
-45.287743,-0.96739537,0
-55.306763,-31.400356,0
-31.148066,11.751981,0
-5.8013597,9.856249,0
23.116247,-46.03643,0
-2.867566,8.080145,0
10.872506,1.35779,0
22.779408,-9.796487,0
13.401837,-16.992231,0
-21.563591,35.96363,0
23.991869,-46.136265,0
-38.447502,-1.1432674,0
-55.082012,-28.033361,0
-46.018387,4.823626,0
16.760057,-26.518257,0
14.647258,-1.8253067,0
-2.4858823,6.4508543,0
-40.70472,22.138674,0
-22.107883,43.430458,0
52.19522,-7.4426227,0
-55.88257,-28.408556,0
-51.01039,-25.741673,0
-47.338226,-29.23018,0
-19.48737,37.416714,0
-48.831482,-2.9193263,0
-4.72338,10.487787,0
-10.893122,12.913744,0
-23.091097,-38.505066,0
-23.105011,-7.9392505,0
40.943855,4.73115,0
-36.460796,11.093206,0
-20.179893,27.747114,0
-28.137863,50.635174,0
-14.659959,-5.0443816,0
-43.878197,-22.948944,0
-31.380642,1.6133769,0
12.073361,-0.79647845,0
20.190563,4.6305385,0
-30.690619,-40.672863,0
-35.77133,48.83419,0
-75.25459,-6.042788,0
-50.442646,17.983694,0
-76.63143,-11.201663,0
-22.214016,-23.315985,0
-15.558597,39.832554,0
-53.342625,-22.088406,0
33.49257,-20.30457,0
-25.32846,13.540631,0
-23.346212,36.367756,0
13.6780815,-7.2815146,0
-77.150375,-11.073149,0
-42.89425,8.887979,0
-59.577785,-26.579884,0
-14.373133,47.12408,0
26.913828,2.518555,0
-27.1297,-14.888547,0
-3.7272542,4.881268,0
-29.81745,-35.04832,0
-3.867673,-5.3067822,0
-41.426483,16.911884,0
-28.261358,39.793724,0
-23.330439,-21.099852,0
-32.537582,40.582092,0
-22.065994,-8.182293,0
52.128902,-0.7631208,0
-32.36977,0.2040293,0
40.47587,-26.911972,0
-53.756424,-22.467564,0
-8.290034,-7.296123,0
-46.22029,-13.43586,0
21.596529,4.1455274,0
-2.988221,6.4454255,0
-11.0540695,8.017502,0
-38.296726,-16.895243,0
-27.213963,-14.695511,0
-12.339211,-36.352154,0
-53.48398,1.7562455,0
-28.659142,5.6361375,0
11.443505,13.922457,0
-22.885092,-7.47462,0
-15.888936,5.221604,0
28.392714,-20.519064,0
-34.4013,27.614983,0
-31.503819,7.860704,0
-15.57583,39.655205,0
-2.7609072,42.617844,0
-58.427696,-11.59032,0
-0.9405857,4.440296,0
19.025679,-26.261164,0
-3.007028,-5.564989,0
-26.037535,50.732403,0
-13.170566,29.267603,0
-31.706203,8.367369,0
-26.890697,-36.953197,0
26.498903,-24.982313,0
55.877857,18.128445,0
25.71291,-15.889031,0
-5.0711536,-38.183796,0
-14.0259285,-19.684065,0
-7.799081,4.777964,0
24.403534,-45.75731,0
-44.46586,-1.0860379,0
-46.894867,14.083943,0
11.654059,-29.610474,0
11.439083,-34.18908,0
-36.56238,7.2552123,0
-45.578197,-16.26654,0
-56.353043,-28.031597,0
-37.497982,47.895725,0
-20.394232,-27.636074,0
-22.535141,-17.780941,0
62.2318,11.15848,0
-32.244064,2.9572313,0
33.99738,2.910071,0
-46.950993,6.1800804,0
-17.58334,-39.248436,0
4.3987136,-16.019438,0
21.230099,2.2430859,0
-1.8969331,-6.2132435,0
-28.049223,0.8403709,0
-8.955844,28.436165,0
-10.027587,14.085835,0
29.118927,-42.769417,0
18.264345,-26.676949,0
-25.770733,3.9624429,0
-2.9080133,-18.896961,0
-51.071682,15.631076,0
-8.811756,3.3161783,0
30.965374,-20.887869,0
-13.689242,-16.689137,0
19.659681,-44.073116,0
-16.425041,-8.342494,0
-33.495953,-20.875399,0
-33.925854,-2.706894,0
-35.828922,14.371027,0
-35.841736,3.7803185,0
-13.415216,-34.420128,0
-11.848477,-14.925581,0
-22.614399,33.245457,0
14.585677,10.733736,0
-9.145645,-6.1738605,0
-37.452976,42.413353,0
-10.39501,-0.26193148,0
14.267064,-1.373372,0
-3.4230804,-12.920085,0
-77.151436,-11.072904,0
-20.543886,38.751705,0
20.388218,-5.6834083,0
-57.31372,-26.179321,0
-55.081688,-30.93141,0
-9.008675,-29.03753,0
50.28996,-0.73743594,0
39.476776,-14.613624,0
-53.48124,3.5989974,0
-28.453976,-32.219463,0
12.241117,-29.471975,0
9.831325,-25.977077,0
-23.212532,-39.209347,0
-12.673306,9.571186,0
39.074646,-6.2676334,0
13.982163,-19.51999,0
27.15431,-39.780457,0
-0.07227333,-6.4745994,0
-77.15872,-11.0813675,0
-15.2131815,45.839436,0
-48.476177,22.27677,0
50.128147,-10.688624,0
-8.016221,50.22967,0
-3.7098787,-27.410095,0
-38.016624,21.198547,0
-26.213715,-40.435726,0
16.583357,-27.354628,0
-17.009777,-37.817158,0
-44.424397,8.490047,0
-9.039443,-20.82628,0
-32.372993,-2.8765793,0
23.067957,-19.62366,0
-8.431191,-27.696138,0
-11.523625,-1.295573,0
-52.796238,-1.7347822,0
30.07864,-22.405453,0
29.896364,-40.867374,0
-36.96004,31.488321,0
-19.06874,-34.559357,0
15.01219,1.3421707,0
11.652163,-9.506805,0
8.717935,-29.463074,0
-58.807796,-26.669176,0
26.911165,-16.86498,0
35.379826,2.5239353,0
35.848766,11.894154,0
-3.0061722,9.131535,0
-15.408627,3.813258,0
-72.32399,-17.184448,0
-33.321003,40.680893,0
-58.60318,-11.997922,0
-46.707386,-1.7201899,0
-33.897415,29.396353,0
-32.264847,40.169502,0
13.735987,0.36373952,0
11.076484,-23.634605,0
7.588954,-32.78732,0
7.539399,-11.96064,0
-36.05503,-11.252012,0
-15.936005,50.296425,0
-19.379812,3.1462939,0
29.11691,-42.74202,0
31.542673,-19.188229,0
45.73707,10.692838,0
13.986809,-8.722774,0
-30.02587,50.220596,0
-50.601936,-3.881354,0
-38.5237,-16.795519,0
-61.509064,-23.194248,0
11.200485,7.4223485,0
-35.817818,18.598818,0
-23.764343,-30.348902,0
44.904846,-12.73641,0
-22.016293,14.353495,0
-33.76611,25.792423,0
-31.242182,-11.503676,0
59.158,1.6724387,0
5.7195196,1.290968,0
16.488113,-42.15812,0
-39.038746,42.166603,0
23.624104,0.5398113,0
-76.17681,-8.722963,0
-26.48802,50.967506,0
25.127043,-36.646,0
-7.0496736,0.07043441,0
41.686176,5.3120203,0
-30.654789,1.1681494,0
-21.27053,-23.858015,0
17.73325,-35.61637,0
-56.36997,-8.082622,0
-11.874299,5.5245643,0
-14.847257,-9.2493105,0
-16.979986,-17.17574,0
-33.861416,31.98743,0
-20.409023,-42.42688,0
-29.295534,-25.961607,0
-47.55493,-18.167393,0
6.8971562,-15.3638115,0
-12.199456,-34.557327,0
-76.14274,-14.016788,0
23.390095,-2.318647,0
-29.10037,-38.75871,0
-12.541141,13.736037,0
-15.902056,28.930393,0
11.961205,-35.604935,0
-17.963884,29.740192,0
-29.339907,4.7198286,0
37.209938,-5.256997,0
-25.331713,37.980312,0
-53.733006,15.51797,0
-18.06181,-18.119833,0
27.565104,-15.610147,0
-11.566419,-9.148293,0
-33.974064,28.125471,0
-50.23644,17.435408,0
-23.852951,-10.109861,0
-29.61984,46.4694,0
9.042039,-39.04342,0
-44.119602,41.454224,0
11.472669,-37.172718,0
48.006718,-4.549418,0
-46.485516,43.08441,0
-45.208805,24.297403,0
-16.840841,29.460894,0
24.609879,-38.470387,0
-18.343842,-28.806879,0
11.82369,-8.398886,0
-32.108475,-37.132526,0
-50.396217,35.69391,0
-40.43001,-18.630138,0
46.678467,-9.696916,0
-14.363949,-28.258312,0
-19.902212,5.511491,0
-20.15831,27.02129,0
47.612858,-12.881184,0
-0.342835,-18.262064,0
-36.88853,16.67731,0
35.72211,-3.0248346,0
-40.89347,23.298027,0
-48.489986,12.85492,0
-26.948753,0.84175783,0
-14.251072,-10.62427,0
-61.729458,-25.699577,0
-4.9086003,-39.443504,0
-30.24893,38.52092,0
40.723614,4.8443975,0
1.736908,-1.582675,0
12.674926,-3.7800918,0
-2.5819082,2.943272,0
-43.970474,-23.947708,0
-38.91061,-17.981709,0
2.0803204,-12.908501,0
33.08162,-19.34691,0
-4.03262,4.9362793,0
-3.067951,8.6462345,0
2.5396163,0.11036733,0
-29.213083,44.17536,0
-58.137096,-7.9116106,0
-51.478493,-27.87555,0
35.19079,-24.482285,0
-12.702707,7.9889903,0
-36.111168,48.25121,0
-12.607156,-38.998844,0
-7.6392155,-33.819725,0
-38.859512,18.878262,0
-42.422768,17.078897,0
10.196833,5.0394278,0
-50.823097,-2.3366828,0
30.245388,-40.829376,0
-16.257685,38.701622,0
50.468227,-12.772829,0
-40.12983,40.819706,0
-35.376442,-18.543991,0
1.9925258,62.866806,0
7.3627744,-22.302456,0
1.5733716,11.05435,0
-48.85623,8.015127,0
-21.45769,43.034817,0
44.302734,-9.477233,0
-19.173813,46.266388,0
-23.451183,-10.158434,0
43.42801,-14.37056,0
14.961086,-38.883217,0
12.060478,29.339653,0
-35.43481,-21.462786,0
-49.865555,12.337443,0
34.246597,-27.185642,0
48.33058,2.0446074,0
-42.5831,-1.208443,0
30.665146,-41.23215,0
40.32449,-21.161629,0
0.69181794,-26.118313,0
37.877625,-27.23535,0
-45.132954,40.391365,0
-12.642868,49.019554,0
-45.485756,-16.30209,0
-52.139652,-16.322226,0
-29.9641,-34.634476,0
43.700737,-0.36858016,0
-75.462036,-6.864443,0
-57.076424,-8.385078,0
-41.685913,44.34986,0
-13.153556,11.073974,0
26.757605,-45.615627,0
-19.188007,-34.226204,0
-36.698254,19.65244,0
-15.097474,13.473803,0
-36.78559,33.47602,0
-20.940966,30.808361,0
4.072037,5.4340286,0
-6.318911,-15.466921,0
11.154766,-20.102966,0
-8.42128,-24.945536,0
-34.83173,34.883236,0
-38.172478,-18.045122,0
18.842796,-42.672318,0
-14.923031,-34.433342,0
-5.451774,46.837498,0
-10.245984,-1.2790115,0
25.788223,-24.756948,0
-36.585842,48.84738,0
8.159279,-31.050745,0
13.651798,-21.538599,0
-41.22997,-24.814732,0
24.52085,-38.280975,0
-17.112072,-13.893237,0
-18.356483,30.204432,0
9.558258,-39.43274,0
-36.122982,-23.14339,0
-25.74433,-9.828343,0
-36.21904,32.18897,0
-25.826876,3.6695583,0
4.955682,-18.961334,0
-41.23209,-13.375558,0
-14.435974,-3.2284203,0
24.801794,-36.65852,0
25.676643,-8.721245,0
-35.36749,-10.295939,0
-8.098002,7.2323117,0
11.565852,-40.730087,0
-61.078697,-8.823978,0
18.851797,-42.67358,0
-14.109925,2.5608623,0
33.762794,-25.542597,0
-45.73171,37.244736,0
-0.19892944,-12.86868,0
-13.2789955,-39.063988,0
11.498462,7.6916423,0
-19.087044,7.3846517,0
-7.009012,6.6299553,0
-21.709934,28.975168,0
8.253996,0.5577045,0
-38.604443,21.786951,0
-55.8642,-30.017635,0
2.0182457,11.268755,0
-30.012081,47.86333,0
-14.008014,-28.32446,0
-66.678535,-18.042221,0
11.177692,-29.361345,0
-20.327377,32.255623,0
30.893375,-2.848647,0
-66.05342,-21.7272,0
-2.5062423,-26.618263,0
-31.854822,49.520023,0
1.6922446,-32.503254,0
-32.307796,49.746086,0
-1.4652623,-24.37137,0
53.079525,-7.2479644,0
-2.5765352,-26.17936,0
35.82344,1.7894636,0
23.000292,5.080635,0
48.60474,-11.204623,0
52.112843,-1.0585066,0
-20.531126,-24.096714,0
32.42483,2.7412677,0
48.77744,-15.614175,0
36.994823,-20.98496,0
-29.24075,-28.11713,0
18.361017,-24.048443,0
-29.396248,45.96563,0
-42.460167,-12.943819,0
-14.033567,-33.97019,0
-30.810276,-39.355778,0
28.65245,-20.09879,0
-3.7819958,-35.83793,0
-32.19067,-8.869164,0
-56.206528,-22.101982,0
-27.456612,-11.180285,0
-46.34969,-15.910561,0
36.141354,-14.491708,0
31.39167,-13.493708,0
-12.817358,49.95836,0
